datetime,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020-01-20 11:00:00,708,576,270,33.300000000000004,2.0,44.47
2020-01-20 11:30:00,753,594,278,33.9,1.8,43.01
2020-01-20 12:00:00,779,601,285,34.5,1.7000000000000002,40.35
2020-01-20 12:30:00,586,192,426,34.800000000000004,1.6,39.65
2020-01-20 13:00:00,772,574,301,35.1,1.5,37.69
2020-01-20 13:30:00,744,563,295,35.2,1.5,37.44
2020-01-20 14:00:00,701,555,280,35.300000000000004,1.5,36.18
2020-01-20 14:30:00,637,529,263,35.2,1.5,36.38
2020-01-20 15:00:00,289,37,265,35.1,1.5,35.78
2020-01-20 15:30:00,309,97,254,34.7,1.4,36.57
2020-01-20 16:00:00,206,37,189,34.300000000000004,1.4,37.11
2020-01-20 16:30:00,137,9,133,33.4,1.2000000000000002,39.06
2020-01-20 17:00:00,66,0,66,32.5,1.0,44.55
2020-01-20 17:30:00,30,0,30,31.4,1.1,47.4
2020-01-21 08:00:00,179,232,116,28.0,2.3000000000000003,71.67
2020-01-21 08:30:00,284,323,161,29.1,2.3000000000000003,67.26
2020-01-21 09:00:00,390,415,192,30.200000000000003,2.3000000000000003,60.05
2020-01-21 09:30:00,488,475,219,31.200000000000003,2.2,56.73
2020-01-21 10:00:00,568,484,256,32.2,2.1,50.49
2020-01-21 10:30:00,643,519,274,32.9,2.0,48.54
2020-01-21 11:00:00,567,250,376,33.7,1.9,44.73
2020-01-21 11:30:00,583,223,404,34.2,1.8,43.5
2020-01-21 12:00:00,534,138,420,34.800000000000004,1.8,40.66
2020-01-21 12:30:00,540,138,425,35.0,1.8,40.18
2020-01-21 13:00:00,514,119,416,35.300000000000004,1.8,38.52
2020-01-21 13:30:00,735,531,310,35.300000000000004,1.9,38.48
2020-01-21 14:00:00,692,521,295,35.300000000000004,2.0,37.71
2020-01-21 14:30:00,631,495,281,35.1,2.1,38.13
2020-01-21 15:00:00,555,456,263,34.9,2.1,38.09
2020-01-21 15:30:00,467,411,236,34.5,2.2,38.94
2020-01-21 16:00:00,368,344,206,34.0,2.2,39.98
2020-01-21 16:30:00,266,274,163,33.0,2.0,42.32
2020-01-21 17:00:00,162,193,111,32.1,1.9,47.29
2020-01-21 17:30:00,67,99,52,31.1,2.0,50.04
2020-01-22 07:30:00,78,118,59,27.200000000000003,0.8,77.84
2020-01-22 08:00:00,178,226,116,28.5,1.1,67.77
2020-01-22 08:30:00,283,315,164,29.700000000000003,1.3,63.25
2020-01-22 09:00:00,387,392,200,31.0,1.6,55.32
2020-01-22 09:30:00,349,150,264,32.0,1.6,52.28
2020-01-22 10:00:00,584,548,230,32.9,1.7000000000000002,48.16
2020-01-22 10:30:00,660,583,245,33.7,1.5,46.06
2020-01-22 11:00:00,724,615,253,34.5,1.4,42.8
2020-01-22 11:30:00,769,633,261,35.0,1.3,41.63
2020-01-22 12:00:00,797,646,263,35.6,1.2000000000000002,39.08
2020-01-22 12:30:00,806,649,265,36.0,1.2000000000000002,38.2
2020-01-22 13:00:00,799,654,259,36.3,1.1,36.41
2020-01-22 13:30:00,771,644,255,36.4,1.2000000000000002,36.21
2020-01-22 14:00:00,725,626,247,36.5,1.2000000000000002,35.21
2020-01-22 14:30:00,663,600,237,36.4,1.2000000000000002,35.4
2020-01-22 15:00:00,398,140,308,36.2,1.3,35.22
2020-01-22 15:30:00,318,105,258,35.800000000000004,1.4,36.0
2020-01-22 16:00:00,397,439,188,35.300000000000004,1.5,36.85
2020-01-22 16:30:00,291,361,155,34.4,1.4,38.73
2020-01-22 17:00:00,183,259,114,33.5,1.4,43.68
2020-01-22 17:30:00,81,141,59,32.4,1.7000000000000002,46.5
2020-01-22 18:00:00,10,26,9,31.3,1.9,52.16
2020-01-23 07:00:00,13,37,12,26.5,1.7000000000000002,80.37
2020-01-23 07:30:00,90,176,62,27.9,1.9,74.06
2020-01-23 08:00:00,194,315,108,29.3,2.0,64.13
2020-01-23 08:30:00,303,418,144,30.8,2.1,58.86
2020-01-23 09:00:00,410,501,170,32.2,2.1,50.96
2020-01-23 09:30:00,511,561,192,33.1,2.1,48.45
2020-01-23 10:00:00,581,507,253,34.1,2.1,44.42
2020-01-23 10:30:00,657,542,270,34.7,2.1,42.93
2020-01-23 11:00:00,717,563,286,35.4,2.1,40.17
2020-01-23 11:30:00,766,581,299,35.800000000000004,2.0,39.26
2020-01-23 12:00:00,788,564,320,36.2,1.8,37.54
2020-01-23 12:30:00,800,566,327,36.4,1.7000000000000002,37.14
2020-01-23 13:00:00,791,568,321,36.6,1.6,35.92
2020-01-23 13:30:00,764,558,315,36.5,1.7000000000000002,36.12
2020-01-23 14:00:00,720,525,318,36.4,1.8,35.9
2020-01-23 14:30:00,654,499,298,36.1,2.0,36.49
2020-01-23 15:00:00,580,474,273,35.800000000000004,2.3000000000000003,37.06
2020-01-23 15:30:00,491,428,248,35.300000000000004,2.6,38.09
2020-01-23 16:00:00,396,396,207,34.800000000000004,3.0,39.44
2020-01-23 16:30:00,291,322,170,33.9,3.0,41.49
2020-01-23 17:00:00,186,247,120,33.0,3.1,45.25
2020-01-23 17:30:00,84,133,63,31.9,3.2,48.14
2020-01-23 18:00:00,11,24,10,30.8,3.3000000000000003,54.82
2020-01-24 07:00:00,12,26,10,26.700000000000003,2.2,83.07000000000001
2020-01-24 07:30:00,86,142,63,28.0,2.4000000000000004,77.0
2020-01-24 08:00:00,188,274,113,29.4,2.6,66.06
2020-01-24 08:30:00,296,373,154,30.8,2.8000000000000003,60.98
2020-01-24 09:00:00,405,468,180,32.2,3.0,51.55
2020-01-24 09:30:00,505,529,203,33.2,3.1,48.69
2020-01-24 10:00:00,586,531,241,34.2,3.1,43.6
2020-01-24 10:30:00,663,568,257,34.800000000000004,3.1,42.18
2020-01-24 11:00:00,729,609,261,35.5,3.1,39.88
2020-01-24 11:30:00,774,627,269,35.9,3.2,38.98
2020-01-24 12:00:00,806,651,265,36.3,3.2,37.84
2020-01-24 12:30:00,723,424,368,36.4,3.3000000000000003,37.6
2020-01-24 13:00:00,804,646,268,36.6,3.3000000000000003,36.79
2020-01-24 13:30:00,697,437,345,36.4,3.3000000000000003,37.19
2020-01-24 14:00:00,721,594,265,36.3,3.3000000000000003,37.14
2020-01-24 14:30:00,667,590,245,36.0,3.3000000000000003,37.75
2020-01-24 15:00:00,547,444,259,35.6,3.3000000000000003,38.61
2020-01-24 15:30:00,460,412,225,35.0,3.4000000000000004,39.91
2020-01-24 16:00:00,401,448,186,34.4,3.4000000000000004,41.75
2020-01-24 16:30:00,295,370,154,33.4,3.5,44.14
2020-01-24 17:00:00,188,275,113,32.5,3.6,48.16
2020-01-24 17:30:00,86,152,62,31.4,3.7,51.24
2020-01-24 18:00:00,12,28,10,30.4,3.8,58.120000000000005
2020-01-25 07:00:00,12,27,11,26.8,3.0,82.08
2020-01-25 07:30:00,89,151,64,28.0,3.3000000000000003,76.61
2020-01-25 08:00:00,193,286,115,29.3,3.6,65.58
2020-01-25 08:30:00,273,345,142,30.5,3.8,61.23
2020-01-25 09:00:00,372,393,183,31.6,4.0,54.34
2020-01-25 09:30:00,432,330,244,32.5,4.1000000000000005,51.66
2020-01-25 10:00:00,589,513,255,33.4,4.1000000000000005,47.63
2020-01-25 10:30:00,562,322,332,34.0,4.1000000000000005,46.07
2020-01-25 11:00:00,727,570,288,34.6,4.1000000000000005,43.69
2020-01-25 11:30:00,687,397,366,34.9,4.2,42.93
2020-01-25 12:00:00,707,386,385,35.2,4.3,41.61
2020-01-25 12:30:00,638,253,425,35.2,4.4,41.57
2020-01-25 13:00:00,812,627,290,35.300000000000004,4.5,41.01
2020-01-25 13:30:00,561,183,413,35.1,4.7,41.46
2020-01-25 14:00:00,596,289,373,34.9,4.800000000000001,41.87
2020-01-25 14:30:00,586,370,320,34.4,4.9,43.05
2020-01-25 15:00:00,562,491,242,34.0,5.0,44.42
2020-01-25 15:30:00,450,375,235,33.2,5.1000000000000005,46.44
2020-01-25 16:00:00,344,295,201,32.5,5.2,49.67
2020-01-25 16:30:00,224,163,162,31.5,5.2,52.55
2020-01-25 17:00:00,163,207,106,30.5,5.300000000000001,58.120000000000005
2020-01-25 17:30:00,79,116,60,29.700000000000003,5.2,60.9
2020-01-25 18:00:00,12,19,11,28.9,5.2,66.65
2020-01-26 07:00:00,12,18,11,26.4,2.8000000000000003,70.34
2020-01-26 07:30:00,89,127,69,27.6,2.9000000000000004,65.58
2020-01-26 08:00:00,196,285,118,28.8,3.0,55.35
2020-01-26 08:30:00,306,391,157,30.0,3.0,51.67
2020-01-26 09:00:00,376,405,181,31.200000000000003,3.0,45.4
2020-01-26 09:30:00,460,407,227,32.2,3.0,42.91
2020-01-26 10:00:00,520,365,282,33.1,2.9000000000000004,40.59
2020-01-26 10:30:00,703,697,202,33.7,2.9000000000000004,39.22
2020-01-26 11:00:00,773,746,197,34.300000000000004,2.8000000000000003,38.05
2020-01-26 11:30:00,822,764,202,34.800000000000004,2.8000000000000003,36.98
2020-01-26 12:00:00,857,798,191,35.300000000000004,2.8000000000000003,35.37
2020-01-26 12:30:00,869,803,192,35.5,2.8000000000000003,34.95
2020-01-26 13:00:00,867,836,169,35.800000000000004,2.9000000000000004,33.51
2020-01-26 13:30:00,840,829,167,35.800000000000004,2.9000000000000004,33.480000000000004
2020-01-26 14:00:00,795,830,154,35.800000000000004,3.0,32.7
2020-01-26 14:30:00,731,808,148,35.6,3.0,33.06
2020-01-26 15:00:00,653,789,138,35.300000000000004,3.1,33.07
2020-01-26 15:30:00,559,748,129,34.800000000000004,3.0,34.0
2020-01-26 16:00:00,453,697,115,34.300000000000004,3.0,34.92
2020-01-26 16:30:00,339,618,100,33.300000000000004,2.9000000000000004,36.92
2020-01-26 17:00:00,223,510,81,32.300000000000004,2.7,40.92
2020-01-26 17:30:00,111,346,54,30.9,2.7,44.28
2020-01-26 18:00:00,23,104,17,29.6,2.8000000000000003,52.29
2020-01-27 07:00:00,20,79,17,24.0,2.7,72.11
2020-01-27 07:30:00,107,312,57,25.4,2.9000000000000004,66.42
2020-01-27 08:00:00,219,494,83,26.8,3.1,51.93
2020-01-27 08:30:00,336,609,103,28.200000000000003,3.0,47.91
2020-01-27 09:00:00,454,705,114,29.6,2.9000000000000004,38.77
2020-01-27 09:30:00,561,761,125,30.700000000000003,2.8000000000000003,36.41
2020-01-27 10:00:00,661,814,129,31.700000000000003,2.8000000000000003,32.2
2020-01-27 10:30:00,743,843,135,32.5,2.8000000000000003,30.76
2020-01-27 11:00:00,813,877,134,33.300000000000004,2.9000000000000004,28.61
2020-01-27 11:30:00,861,891,137,33.9,3.0,27.67
2020-01-27 12:00:00,893,909,133,34.4,3.1,26.55
2020-01-27 12:30:00,906,914,134,34.7,3.2,26.09
2020-01-27 13:00:00,899,921,128,35.0,3.3000000000000003,25.16
2020-01-27 13:30:00,870,914,126,35.0,3.5,25.16
2020-01-27 14:00:00,824,906,121,35.0,3.6,24.96
2020-01-27 14:30:00,758,886,117,34.800000000000004,3.7,25.24
2020-01-27 15:00:00,675,859,111,34.5,3.9,26.19
2020-01-27 15:30:00,579,822,105,33.9,4.0,27.08
2020-01-27 16:00:00,471,770,96,33.300000000000004,4.1000000000000005,29.42
2020-01-27 16:30:00,354,695,85,32.1,4.0,31.5
2020-01-27 17:00:00,235,585,71,31.0,3.8,37.39
2020-01-27 17:30:00,120,417,50,29.700000000000003,3.7,40.3
2020-01-27 18:00:00,26,138,19,28.5,3.6,49.6
2020-01-28 07:00:00,24,110,19,21.700000000000003,2.6,79.56
2020-01-28 07:30:00,116,382,54,23.3,2.7,72.22
2020-01-28 08:00:00,232,564,76,24.8,2.7,59.02
2020-01-28 08:30:00,352,676,93,26.5,2.4000000000000004,53.38
2020-01-28 09:00:00,470,756,104,28.200000000000003,2.2,42.53
2020-01-28 09:30:00,579,810,113,29.3,2.2,39.91
2020-01-28 10:00:00,671,821,133,30.4,2.1,35.6
2020-01-28 10:30:00,755,853,139,31.3,2.2,33.79
2020-01-28 11:00:00,823,879,141,32.1,2.2,30.9
2020-01-28 11:30:00,872,893,144,32.7,2.3000000000000003,29.85
2020-01-28 12:00:00,904,907,143,33.300000000000004,2.3000000000000003,27.69
2020-01-28 12:30:00,914,910,143,33.6,2.4000000000000004,27.21
2020-01-28 13:00:00,901,895,150,34.0,2.4000000000000004,25.82
2020-01-28 13:30:00,875,889,148,34.0,2.4000000000000004,25.82
2020-01-28 14:00:00,828,881,143,34.1,2.5,25.33
2020-01-28 14:30:00,761,860,137,33.9,2.6,25.59
2020-01-28 15:00:00,679,835,129,33.7,2.7,25.8
2020-01-28 15:30:00,583,796,121,33.2,2.8000000000000003,26.55
2020-01-28 16:00:00,475,745,110,32.7,2.9000000000000004,27.88
2020-01-28 16:30:00,357,667,97,31.5,2.8000000000000003,29.83
2020-01-28 17:00:00,237,562,79,30.4,2.7,35.28
2020-01-28 17:30:00,121,395,55,29.0,2.6,38.27
2020-01-28 18:00:00,27,135,20,27.5,2.5,48.47
2020-01-29 07:00:00,21,86,17,23.1,2.0,72.29
2020-01-29 07:30:00,110,328,57,24.700000000000003,1.8,65.68
2020-01-29 08:00:00,221,492,85,26.3,1.6,56.3
2020-01-29 08:30:00,339,606,106,27.9,1.3,51.28
2020-01-29 09:00:00,454,686,121,29.6,1.0,44.99
2020-01-29 09:30:00,562,743,134,30.8,0.9,42.01
2020-01-29 10:00:00,650,737,166,31.9,0.8,36.78
2020-01-29 10:30:00,731,770,174,32.800000000000004,0.7000000000000001,34.93
2020-01-29 11:00:00,797,791,182,33.6,0.6000000000000001,31.81
2020-01-29 11:30:00,845,807,186,34.2,0.6000000000000001,30.74
2020-01-29 12:00:00,872,810,191,34.800000000000004,0.6000000000000001,28.14
2020-01-29 12:30:00,883,813,192,35.1,0.7000000000000001,27.67
2020-01-29 13:00:00,862,755,226,35.4,0.7000000000000001,26.45
2020-01-29 13:30:00,834,746,223,35.5,0.8,26.28
2020-01-29 14:00:00,784,719,223,35.6,0.9,25.8
2020-01-29 14:30:00,718,692,214,35.4,0.9,26.09
2020-01-29 15:00:00,637,650,207,35.300000000000004,1.0,26.1
2020-01-29 15:30:00,544,604,192,34.800000000000004,1.1,26.83
2020-01-29 16:00:00,426,464,198,34.4,1.2000000000000002,27.63
2020-01-29 16:30:00,317,385,165,33.4,1.1,29.23
2020-01-29 17:00:00,205,272,128,32.300000000000004,0.9,34.53
2020-01-29 17:30:00,98,151,72,31.0,1.0,37.16
2020-01-29 18:00:00,16,29,14,29.700000000000003,1.1,42.67
2020-01-30 07:00:00,16,36,14,24.4,4.0,62.11
2020-01-30 07:30:00,99,189,68,25.3,4.2,58.94
2020-01-30 08:00:00,206,343,111,26.200000000000003,4.3,51.81
2020-01-30 08:30:00,319,453,144,27.4,4.1000000000000005,48.34
2020-01-30 09:00:00,432,547,166,28.6,3.8,43.85
2020-01-30 09:30:00,537,609,185,29.6,3.6,41.4
2020-01-30 10:00:00,613,560,244,30.700000000000003,3.3000000000000003,38.79
2020-01-30 10:30:00,692,596,259,31.6,3.1,36.86
2020-01-30 11:00:00,760,637,263,32.4,2.9000000000000004,35.39
2020-01-30 11:30:00,808,656,271,33.1,2.8000000000000003,33.99
2020-01-30 12:00:00,757,494,341,33.7,2.6,33.22
2020-01-30 12:30:00,721,375,402,34.0,2.5,32.64
2020-01-30 13:00:00,783,535,331,34.4,2.3000000000000003,32.33
2020-01-30 13:30:00,686,369,383,34.5,2.2,32.12
2020-01-30 14:00:00,652,377,357,34.6,2.1,32.02
2020-01-30 14:30:00,562,295,346,34.5,2.0,32.160000000000004
2020-01-30 15:00:00,525,350,293,34.4,1.9,31.92
2020-01-30 15:30:00,452,350,247,34.0,1.9,32.64
2020-01-30 16:00:00,405,471,172,33.6,1.9,33.07
2020-01-30 16:30:00,323,409,162,32.800000000000004,1.6,34.58
2020-01-30 17:00:00,211,309,123,32.0,1.3,36.94
2020-01-30 17:30:00,104,177,73,30.700000000000003,1.1,39.8
2020-01-30 18:00:00,19,40,17,29.5,1.0,44.58
2020-01-31 07:00:00,17,40,15,23.3,3.7,56.33
2020-01-31 07:30:00,102,195,70,24.200000000000003,3.8,53.38
2020-01-31 08:00:00,190,341,95,25.200000000000003,4.0,49.44
2020-01-31 08:30:00,274,328,147,26.4,3.8,46.1
2020-01-31 09:00:00,370,366,191,27.700000000000003,3.7,42.65
2020-01-31 09:30:00,537,599,190,28.9,3.5,39.79
2020-01-31 10:00:00,528,369,285,30.200000000000003,3.3000000000000003,37.48
2020-01-31 10:30:00,602,388,319,31.1,3.1,35.58
2020-01-31 11:00:00,769,667,247,32.1,2.9000000000000004,34.19
2020-01-31 11:30:00,817,685,254,32.7,2.6,33.02
2020-01-31 12:00:00,848,704,253,33.4,2.4000000000000004,32.43
2020-01-31 12:30:00,857,706,254,33.7,2.2,31.9
2020-01-31 13:00:00,753,476,349,34.1,2.0,31.68
2020-01-31 13:30:00,812,657,270,34.2,1.9,31.47
2020-01-31 14:00:00,699,502,305,34.300000000000004,1.8,31.21
2020-01-31 14:30:00,601,373,327,34.1,1.8,31.53
2020-01-31 15:00:00,622,574,240,33.9,1.8,31.92
2020-01-31 15:30:00,530,527,221,33.5,1.8,32.64
2020-01-31 16:00:00,427,460,199,33.1,1.8,33.39
2020-01-31 16:30:00,319,383,167,32.300000000000004,1.7000000000000002,34.92
2020-01-31 17:00:00,206,286,123,31.5,1.6,37.68
2020-01-31 17:30:00,100,164,71,30.4,1.6,40.1
2020-01-31 18:00:00,18,38,16,29.3,1.6,44.77
2020-02-01 07:00:00,15,35,13,25.0,2.6,65.48
2020-02-01 07:30:00,96,175,67,26.1,2.8000000000000003,61.35
2020-02-01 08:00:00,204,321,114,27.200000000000003,3.0,54.5
2020-02-01 08:30:00,316,426,150,28.4,3.0,50.83
2020-02-01 09:00:00,429,522,174,29.6,3.0,43.6
2020-02-01 09:30:00,533,583,194,30.5,2.9000000000000004,41.41
2020-02-01 10:00:00,611,542,252,31.5,2.8000000000000003,36.35
2020-02-01 10:30:00,690,578,269,32.2,2.7,34.95
2020-02-01 11:00:00,755,606,280,32.9,2.6,32.35
2020-02-01 11:30:00,802,624,288,33.4,2.4000000000000004,31.46
2020-02-01 12:00:00,832,637,292,33.9,2.2,30.2
2020-02-01 12:30:00,843,640,294,34.2,2.1,29.67
2020-02-01 13:00:00,820,595,314,34.5,1.9,28.57
2020-02-01 13:30:00,793,585,309,34.5,1.9,28.54
2020-02-01 14:00:00,747,566,300,34.6,1.8,28.01
2020-02-01 14:30:00,685,540,287,34.5,1.8,28.13
2020-02-01 15:00:00,607,505,269,34.300000000000004,1.8,28.25
2020-02-01 15:30:00,517,460,245,34.0,1.8,28.72
2020-02-01 16:00:00,415,400,216,33.6,1.8,29.36
2020-02-01 16:30:00,308,328,177,32.6,1.6,31.05
2020-02-01 17:00:00,197,238,128,31.700000000000003,1.4,34.97
2020-02-01 17:30:00,93,135,69,30.5,1.6,37.43
2020-02-01 18:00:00,15,31,13,29.3,1.7000000000000002,42.34
2020-02-02 07:00:00,10,19,9,25.0,1.4,74.15
2020-02-02 07:30:00,81,105,63,26.3,1.7000000000000002,68.67
2020-02-02 08:00:00,184,203,127,27.5,2.1,60.88
2020-02-02 08:30:00,293,287,181,28.8,2.4000000000000004,56.46
2020-02-02 09:00:00,403,369,222,30.1,2.7,48.47
2020-02-02 09:30:00,505,427,256,31.1,2.8000000000000003,45.79
2020-02-02 10:00:00,591,450,292,32.1,2.9000000000000004,40.65
2020-02-02 10:30:00,572,316,341,32.800000000000004,2.8000000000000003,39.09
2020-02-02 11:00:00,737,525,324,33.6,2.8000000000000003,35.99
2020-02-02 11:30:00,780,545,330,34.1,2.6,34.97
2020-02-02 12:00:00,812,567,330,34.7,2.5,32.75
2020-02-02 12:30:00,823,570,332,35.0,2.4000000000000004,32.18
2020-02-02 13:00:00,815,563,334,35.300000000000004,2.3000000000000003,30.63
2020-02-02 13:30:00,788,553,328,35.4,2.2,30.43
2020-02-02 14:00:00,744,541,315,35.5,2.2,29.52
2020-02-02 14:30:00,683,517,301,35.300000000000004,2.1,29.82
2020-02-02 15:00:00,607,488,279,35.2,2.1,29.59
2020-02-02 15:30:00,517,443,254,34.7,2.1,30.41
2020-02-02 16:00:00,415,384,222,34.300000000000004,2.1,31.11
2020-02-02 16:30:00,308,314,181,33.300000000000004,1.8,32.89
2020-02-02 17:00:00,195,222,131,32.300000000000004,1.5,36.69
2020-02-02 17:30:00,91,125,69,31.0,1.6,39.53
2020-02-02 18:00:00,14,28,13,29.700000000000003,1.6,45.09
2020-02-03 07:00:00,11,20,10,26.0,1.4,77.31
2020-02-03 07:30:00,83,111,64,27.3,1.5,71.71000000000001
2020-02-03 08:00:00,188,214,127,28.6,1.7000000000000002,63.34
2020-02-03 08:30:00,298,300,180,29.9,1.8,58.78
2020-02-03 09:00:00,408,380,220,31.1,2.0,51.06
2020-02-03 09:30:00,509,438,253,32.1,2.0,48.25
2020-02-03 10:00:00,603,493,275,33.1,1.9,42.79
2020-02-03 10:30:00,682,528,294,33.800000000000004,1.8,41.16
2020-02-03 11:00:00,573,226,394,34.5,1.7000000000000002,37.28
2020-02-03 11:30:00,552,155,424,34.9,1.6,36.46
2020-02-03 12:00:00,824,567,341,35.300000000000004,1.4,34.13
2020-02-03 12:30:00,718,356,412,35.5,1.4,33.72
2020-02-03 13:00:00,815,516,374,35.6,1.3,32.5
2020-02-03 13:30:00,788,506,367,35.6,1.4,32.5
2020-02-03 14:00:00,744,491,354,35.6,1.5,32.08
2020-02-03 14:30:00,682,465,337,35.300000000000004,1.7000000000000002,32.61
2020-02-03 15:00:00,605,431,314,35.1,1.8,32.96
2020-02-03 15:30:00,515,388,284,34.6,2.0,33.88
2020-02-03 16:00:00,414,333,246,34.0,2.2,35.71
2020-02-03 16:30:00,306,267,198,33.1,2.4000000000000004,37.55
2020-02-03 17:00:00,194,185,140,32.2,2.5,42.21
2020-02-03 17:30:00,89,100,71,31.1,2.8000000000000003,44.96
2020-02-03 18:00:00,14,21,13,30.0,3.1,52.08
2020-02-04 07:00:00,12,22,10,26.0,2.7,82.61
2020-02-04 07:30:00,86,120,66,27.200000000000003,2.9000000000000004,76.99
2020-02-04 08:00:00,192,230,126,28.4,3.2,67.52
2020-02-04 08:30:00,302,321,176,29.6,3.2,63.01
2020-02-04 09:00:00,411,398,214,30.700000000000003,3.3000000000000003,55.43
2020-02-04 09:30:00,517,457,249,31.6,3.2,52.68
2020-02-04 10:00:00,595,429,308,32.4,3.1,48.61
2020-02-04 10:30:00,672,462,331,33.0,3.0,47.0
2020-02-04 11:00:00,731,470,360,33.5,2.9000000000000004,44.75
2020-02-04 11:30:00,784,488,378,33.800000000000004,2.8000000000000003,44.01
2020-02-04 12:00:00,808,475,401,34.1,2.8000000000000003,42.17
2020-02-04 12:30:00,818,479,404,34.2,2.8000000000000003,41.9
2020-02-04 13:00:00,819,495,394,34.300000000000004,2.8000000000000003,40.78
2020-02-04 13:30:00,792,485,387,34.2,2.8000000000000003,40.97
2020-02-04 14:00:00,746,459,380,34.1,2.9000000000000004,41.02
2020-02-04 14:30:00,683,432,362,33.800000000000004,3.0,41.71
2020-02-04 15:00:00,608,406,333,33.4,3.1,42.87
2020-02-04 15:30:00,519,363,302,32.9,3.3000000000000003,44.08
2020-02-04 16:00:00,421,327,256,32.4,3.4000000000000004,45.77
2020-02-04 16:30:00,309,261,203,31.700000000000003,3.4000000000000004,47.62
2020-02-04 17:00:00,203,200,143,31.0,3.4000000000000004,50.13
2020-02-04 17:30:00,96,108,77,30.200000000000003,3.4000000000000004,52.46
2020-02-04 18:00:00,17,26,16,29.3,3.4000000000000004,57.45
2020-02-05 07:00:00,13,23,12,26.0,2.3000000000000003,79.69
2020-02-05 07:30:00,91,129,70,27.1,2.4000000000000004,74.71000000000001
2020-02-05 08:00:00,197,237,129,28.200000000000003,2.5,66.56
2020-02-05 08:30:00,308,331,177,29.200000000000003,2.6,62.82
2020-02-05 09:00:00,418,410,214,30.3,2.6,56.04
2020-02-05 09:30:00,520,470,243,31.1,2.6,53.55
2020-02-05 10:00:00,611,511,269,32.0,2.6,48.94
2020-02-05 10:30:00,691,547,287,32.6,2.5,47.27
2020-02-05 11:00:00,756,555,316,33.300000000000004,2.5,44.44
2020-02-05 11:30:00,803,573,325,33.7,2.5,43.42
2020-02-05 12:00:00,830,570,340,34.1,2.5,41.61
2020-02-05 12:30:00,840,574,342,34.4,2.5,40.89
2020-02-05 13:00:00,849,651,289,34.7,2.5,39.35
2020-02-05 13:30:00,821,641,284,34.6,2.6,39.57
2020-02-05 14:00:00,777,629,274,34.6,2.7,38.84
2020-02-05 14:30:00,714,604,263,34.4,2.9000000000000004,39.27
2020-02-05 15:00:00,638,580,243,34.1,3.0,39.65
2020-02-05 15:30:00,546,534,225,33.6,3.2,40.77
2020-02-05 16:00:00,446,490,197,33.1,3.3000000000000003,42.21
2020-02-05 16:30:00,335,411,167,32.300000000000004,3.3000000000000003,44.14
2020-02-05 17:00:00,223,314,129,31.5,3.4000000000000004,47.44
2020-02-05 17:30:00,114,187,79,30.5,3.3000000000000003,50.26
2020-02-05 18:00:00,25,49,22,29.4,3.3000000000000003,56.85
2020-02-06 07:00:00,16,33,15,26.0,2.3000000000000003,75.88
2020-02-06 07:30:00,99,165,71,27.4,2.3000000000000003,69.91
2020-02-06 08:00:00,207,300,121,28.700000000000003,2.4000000000000004,59.89
2020-02-06 08:30:00,319,403,160,30.0,2.5,55.58
2020-02-06 09:00:00,430,486,188,31.200000000000003,2.6,49.7
2020-02-06 09:30:00,534,548,211,32.0,2.6,47.5
2020-02-06 10:00:00,625,559,249,32.9,2.6,45.42
2020-02-06 10:30:00,705,595,264,33.4,2.6,44.12
2020-02-06 11:00:00,768,612,281,33.9,2.6,42.69
2020-02-06 11:30:00,819,630,292,34.2,2.6,41.98
2020-02-06 12:00:00,850,645,295,34.5,2.7,40.54
2020-02-06 12:30:00,860,648,296,34.6,2.7,40.28
2020-02-06 13:00:00,849,635,301,34.6,2.8000000000000003,39.93
2020-02-06 13:30:00,822,625,297,34.5,3.0,40.11
2020-02-06 14:00:00,775,600,294,34.4,3.1,40.46
2020-02-06 14:30:00,713,575,282,34.0,3.2,41.37
2020-02-06 15:00:00,636,545,264,33.6,3.3000000000000003,42.73
2020-02-06 15:30:00,543,498,243,33.1,3.4000000000000004,43.94
2020-02-06 16:00:00,440,427,221,32.6,3.5,45.6
2020-02-06 16:30:00,331,352,186,31.9,3.5,47.43
2020-02-06 17:00:00,219,257,142,31.200000000000003,3.5,49.95
2020-02-06 17:30:00,110,145,83,30.5,3.5,52.03
2020-02-06 18:00:00,24,37,21,29.700000000000003,3.4000000000000004,56.61
2020-02-07 07:00:00,16,34,15,26.6,1.8,79.44
2020-02-07 07:30:00,99,163,71,27.8,1.8,74.07000000000001
2020-02-07 08:00:00,206,304,119,29.0,1.8,63.26
2020-02-07 08:30:00,27,0,27,30.3,1.7000000000000002,58.78
2020-02-07 09:00:00,433,500,182,31.6,1.6,49.84
2020-02-07 09:30:00,537,561,204,32.6,1.6,47.12
2020-02-07 10:00:00,116,0,116,33.5,1.6,43.31
2020-02-07 10:30:00,704,604,255,34.1,1.7000000000000002,41.89
2020-02-07 11:00:00,769,631,265,34.7,1.7000000000000002,39.92
2020-02-07 11:30:00,422,50,380,35.2,1.7000000000000002,38.84
2020-02-07 12:00:00,562,136,444,35.6,1.7000000000000002,37.6
2020-02-07 12:30:00,579,146,452,35.800000000000004,1.7000000000000002,37.16
